CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
1393,36,Female,Basic,1180,12,2,UPI,2,32,No
1394,63,Male,Basic,552,56,1,Net Banking,7,11,No
1395,51,Male,Basic,999,27,3,Credit Card,1,17,No
1396,50,Female,Basic,1659,38,4,UPI,3,5,No
1397,40,Male,Enterprise,1306,18,9,Net Banking,5,6,No
1398,45,Female,Basic,1448,45,8,UPI,6,10,No
1399,49,Female,Basic,611,39,2,UPI,9,33,No
1400,67,Male,Premium,934,55,2,Net Banking,9,30,No
1401,24,Male,Premium,1180,13,5,Net Banking,3,21,No
1402,46,Female,Enterprise,317,53,4,UPI,8,42,No
1403,25,Female,Enterprise,681,40,5,UPI,4,17,No
1404,18,Male,Basic,391,30,6,Net Banking,7,27,No
1405,20,Male,Premium,790,53,2,UPI,6,3,No
1406,41,Male,Basic,789,49,4,Net Banking,8,29,No
1407,40,Male,Enterprise,858,41,7,UPI,6,2,No
1408,25,Female,Basic,306,52,3,UPI,4,29,No
1409,64,Female,Enterprise,581,13,9,UPI,2,49,Yes
1410,54,Female,Premium,982,34,1,Net Banking,7,36,No
1411,20,Female,Basic,589,36,3,Credit Card,4,34,No
1412,68,Male,Premium,443,30,1,Net Banking,9,37,No
1413,50,Male,Enterprise,784,25,2,UPI,9,42,No
1414,45,Female,Enterprise,1068,2,3,Credit Card,7,1,No
1415,64,Female,Basic,667,36,3,Credit Card,5,26,No
1416,25,Female,Premium,1065,18,9,UPI,3,1,Yes
1417,51,Female,Basic,1133,5,8,Net Banking,3,4,Yes
1418,52,Female,Basic,1761,19,9,Credit Card,9,39,No
1419,49,Female,Basic,1433,42,5,Credit Card,9,14,No
1420,41,Female,Basic,803,18,8,Net Banking,4,46,Yes
1421,31,Female,Enterprise,1860,57,3,Net Banking,1,18,No
1422,49,Female,Basic,1214,32,8,Credit Card,10,34,No
1423,63,Male,Enterprise,1296,21,8,Net Banking,5,1,No
1424,60,Female,Basic,1858,10,5,Credit Card,8,22,No
1425,33,Male,Basic,1532,37,4,UPI,10,16,No
1426,21,Male,Basic,1919,49,2,Net Banking,4,22,No
1427,69,Female,Basic,1922,22,4,Credit Card,10,16,No
1428,54,Female,Basic,1933,13,2,Net Banking,10,28,No
1429,38,Male,Basic,1813,55,4,Net Banking,4,28,No
1430,31,Male,Premium,1059,17,4,Credit Card,9,22,No
1431,48,Female,Basic,1409,9,1,UPI,9,6,No
1432,65,Male,Basic,1476,24,8,Credit Card,7,25,No
1433,35,Female,Basic,212,44,6,Net Banking,10,42,No
1434,24,Female,Enterprise,498,14,5,Credit Card,8,2,No
1435,27,Female,Enterprise,1299,46,4,Net Banking,4,7,No
1436,24,Male,Basic,1274,8,3,Credit Card,8,17,No
1437,50,Male,Basic,986,55,7,UPI,6,35,No
1438,40,Female,Basic,348,37,1,UPI,3,20,No
1439,38,Male,Enterprise,1954,19,7,UPI,7,44,No
1440,36,Male,Basic,321,28,0,UPI,3,2,No
1441,65,Male,Basic,1434,46,9,Credit Card,7,7,No
1442,36,Male,Basic,1503,41,0,UPI,5,32,No
1443,53,Male,Basic,737,30,2,Credit Card,4,49,No
1444,46,Male,Basic,1908,7,4,Net Banking,3,19,No
1445,35,Male,Premium,1379,59,5,Net Banking,8,12,No
1446,19,Female,Basic,1461,58,3,Net Banking,4,9,No
1447,18,Male,Premium,575,26,6,UPI,8,27,No
1448,64,Male,Basic,281,40,6,UPI,10,14,No
1449,22,Male,Basic,691,46,1,UPI,3,2,No
1450,37,Male,Enterprise,555,54,1,Net Banking,10,21,No
1451,28,Male,Basic,1124,46,1,Net Banking,9,4,No
1452,59,Male,Enterprise,1496,11,1,Net Banking,6,21,No
1453,19,Male,Premium,1803,14,8,Net Banking,5,48,No
1454,20,Male,Basic,1267,21,4,Credit Card,5,22,No
1455,40,Female,Enterprise,1204,8,7,Credit Card,3,49,Yes
1456,29,Male,Basic,1796,3,4,UPI,2,2,No
1457,37,Male,Enterprise,322,28,4,UPI,6,17,No
1458,22,Male,Basic,1572,29,0,Net Banking,1,19,No
1459,54,Male,Enterprise,907,23,5,Credit Card,7,40,No
1460,55,Female,Basic,529,18,3,Credit Card,5,24,No
1461,47,Female,Premium,1632,35,2,UPI,4,20,No
1462,26,Female,Premium,1190,13,5,Credit Card,9,38,No
1463,51,Female,Enterprise,522,12,1,UPI,10,12,No
1464,61,Female,Enterprise,1334,47,7,Net Banking,1,25,Yes
1465,52,Female,Enterprise,969,50,0,Net Banking,4,23,No
1466,69,Female,Enterprise,1312,5,8,UPI,3,34,Yes
1467,39,Female,Basic,632,39,7,Net Banking,6,32,No
1468,61,Female,Basic,909,11,0,Net Banking,5,24,No
1469,41,Female,Basic,993,58,9,Credit Card,7,42,No
1470,34,Female,Basic,911,59,8,Credit Card,1,25,Yes
1471,27,Female,Basic,1322,11,1,Credit Card,5,3,No
1472,47,Female,Premium,738,59,2,Credit Card,2,25,No
1473,63,Female,Basic,800,47,1,Credit Card,2,28,No
1474,40,Female,Premium,1369,42,7,UPI,2,12,Yes
1475,49,Female,Basic,1917,47,1,UPI,9,26,No
1476,34,Male,Basic,456,31,9,Credit Card,10,48,No
1477,67,Female,Premium,1412,31,1,Net Banking,3,44,No
1478,68,Male,Premium,1463,13,0,Net Banking,4,8,No
1479,34,Female,Premium,1070,14,6,UPI,5,5,No
1480,31,Female,Premium,1098,49,1,UPI,4,11,No
1481,26,Male,Basic,1726,45,9,UPI,4,42,Yes
1482,57,Female,Premium,1931,42,4,Net Banking,5,35,No
1483,19,Male,Basic,1008,25,4,UPI,10,27,No
1484,62,Male,Basic,876,33,2,Net Banking,9,41,No
1485,42,Male,Basic,470,33,2,UPI,9,44,No
1486,56,Female,Basic,1743,15,2,Net Banking,6,38,No
1487,26,Female,Basic,749,16,5,UPI,3,19,No
1488,39,Female,Enterprise,1337,44,3,UPI,6,48,No
1489,60,Male,Enterprise,1562,58,2,Net Banking,10,32,No
1490,63,Male,Basic,767,56,1,UPI,4,46,No
1491,21,Female,Basic,1185,38,2,Credit Card,3,28,No
1492,43,Female,Basic,558,6,3,Net Banking,6,36,No
1493,46,Female,Basic,1873,44,5,UPI,6,18,No
1494,62,Female,Enterprise,1837,25,3,Net Banking,2,10,No
1495,51,Female,Basic,1557,15,7,UPI,9,32,No
1496,40,Male,Premium,1912,4,2,Credit Card,8,18,No
1497,54,Male,Basic,1392,56,2,UPI,6,12,No
1498,28,Male,Enterprise,1562,4,2,UPI,1,8,No
1499,23,Female,Basic,997,30,7,Credit Card,2,33,Yes
1500,35,Male,Premium,1484,34,3,Net Banking,4,46,No
1501,38,Male,Basic,1086,27,0,UPI,7,38,No
1502,59,Male,Premium,1958,31,1,UPI,9,14,No
1503,53,Male,Basic,1422,56,9,Credit Card,10,2,No
1504,58,Male,Basic,410,32,1,Net Banking,5,9,No
1505,55,Female,Enterprise,486,44,2,Net Banking,10,44,No
1506,51,Male,Enterprise,1915,39,5,Credit Card,2,5,No
1507,34,Female,Enterprise,1985,52,7,Credit Card,1,34,Yes
1508,54,Female,Premium,942,9,0,UPI,10,19,No
1509,42,Female,Enterprise,1695,41,8,Credit Card,1,7,Yes
1510,55,Female,Basic,1705,8,0,Credit Card,5,39,No
1511,29,Female,Basic,1246,14,9,Credit Card,7,42,No
1512,40,Male,Basic,1783,33,1,Net Banking,9,17,No
1513,59,Male,Premium,1332,23,2,Credit Card,9,26,No
1514,39,Female,Basic,495,21,6,UPI,8,46,No
1515,38,Female,Basic,205,55,8,UPI,1,27,Yes
1516,44,Female,Premium,749,12,2,UPI,5,43,No
1517,48,Male,Enterprise,880,57,7,Credit Card,6,28,No
1518,23,Female,Basic,994,2,8,Net Banking,6,20,No
1519,44,Male,Basic,402,13,9,Credit Card,4,6,Yes
1520,57,Female,Basic,524,59,6,Credit Card,1,8,Yes
1521,51,Male,Basic,1024,4,3,UPI,3,32,No
1522,29,Female,Basic,443,20,3,Credit Card,10,19,No
1523,62,Male,Premium,526,50,3,Net Banking,4,32,No
1524,24,Female,Premium,1186,51,5,UPI,4,19,No
1525,27,Male,Premium,1270,48,3,Net Banking,4,24,No
1526,62,Male,Basic,960,59,4,Net Banking,5,24,No
1527,34,Male,Enterprise,1814,14,8,Net Banking,9,17,No
1528,43,Male,Basic,1845,30,6,Credit Card,4,18,Yes
1529,38,Male,Basic,1236,29,7,Credit Card,9,12,No
1530,45,Male,Enterprise,1106,8,4,Credit Card,9,41,No
1531,63,Male,Basic,1603,12,4,Credit Card,1,23,No
1532,19,Female,Basic,564,41,6,UPI,5,48,No
1533,60,Female,Enterprise,1825,38,7,Credit Card,9,18,No
1534,18,Female,Basic,1565,26,8,UPI,4,16,Yes
1535,68,Female,Premium,1444,50,1,Net Banking,5,16,No
1536,53,Female,Basic,272,2,2,UPI,4,36,No
1537,68,Male,Premium,1969,55,1,Credit Card,2,23,No
1538,43,Male,Basic,1995,40,9,UPI,10,22,No
1539,46,Male,Basic,1848,56,6,Credit Card,2,39,Yes
1540,38,Male,Premium,1269,14,1,Credit Card,2,33,No
1541,28,Male,Basic,1727,6,1,UPI,1,24,No
1542,57,Female,Basic,473,42,1,UPI,3,20,No
1543,28,Female,Basic,1778,40,3,Net Banking,10,33,No
1544,53,Female,Basic,407,31,0,Net Banking,1,31,No
1545,66,Female,Basic,1838,17,1,Net Banking,4,40,No
1546,56,Male,Basic,323,25,2,Net Banking,1,8,No
1547,57,Male,Enterprise,1233,32,6,Net Banking,4,10,Yes
1548,52,Male,Basic,1552,12,9,UPI,3,1,Yes
1549,51,Female,Basic,1410,49,0,Net Banking,9,21,No
1550,64,Male,Basic,742,13,5,UPI,1,25,No
1551,41,Female,Basic,1891,19,2,Net Banking,8,32,No
1552,39,Male,Enterprise,259,44,2,Credit Card,9,46,No
1553,22,Male,Basic,1984,48,3,Net Banking,7,46,No
1554,50,Female,Enterprise,1098,25,3,Credit Card,1,10,No
1555,53,Male,Basic,1085,31,6,UPI,4,48,Yes
1556,64,Male,Premium,981,59,2,Net Banking,10,9,No
1557,37,Female,Premium,641,37,7,UPI,1,20,Yes
1558,36,Male,Enterprise,1440,25,7,Net Banking,4,48,Yes
1559,52,Female,Premium,1110,16,6,UPI,3,20,Yes
1560,69,Male,Premium,1225,57,1,Net Banking,2,40,No
1561,60,Male,Basic,1759,38,4,Net Banking,1,7,No
1562,34,Male,Basic,1941,43,5,Credit Card,6,11,No
1563,62,Male,Enterprise,1031,49,9,UPI,7,21,No
1564,60,Male,Basic,1207,58,3,UPI,6,38,No
1565,51,Male,Basic,1934,23,9,UPI,9,47,No
1566,26,Male,Premium,1579,14,4,UPI,9,19,No
1567,43,Male,Basic,825,6,8,UPI,2,46,Yes
1568,19,Female,Enterprise,1890,25,6,Credit Card,2,15,Yes
1569,26,Female,Premium,1388,23,1,Net Banking,9,6,No
1570,26,Male,Premium,1197,43,0,Credit Card,1,10,No
1571,57,Male,Enterprise,933,12,1,UPI,5,46,No
1572,34,Female,Basic,290,13,2,UPI,1,16,No
1573,18,Male,Basic,366,36,1,Net Banking,7,45,No
1574,42,Male,Basic,1158,39,2,Credit Card,9,11,No
1575,60,Female,Basic,406,34,9,Net Banking,6,35,No
1576,57,Male,Premium,1505,6,8,Net Banking,2,8,Yes
1577,59,Male,Enterprise,1288,38,3,Credit Card,6,28,No
1578,42,Female,Basic,715,50,8,Net Banking,9,3,No
1579,56,Male,Basic,1380,52,2,Credit Card,3,2,No
1580,52,Male,Enterprise,1984,40,0,Credit Card,9,14,No
1581,20,Female,Basic,1992,8,4,UPI,8,29,No
1582,67,Male,Basic,946,8,9,Net Banking,7,47,No
1583,54,Female,Basic,505,40,9,UPI,8,3,No
1584,61,Male,Enterprise,594,33,1,Net Banking,10,1,No
1585,61,Male,Premium,1297,34,3,Net Banking,6,15,No
1586,68,Female,Premium,386,44,1,UPI,3,20,No
1587,47,Female,Enterprise,1797,15,1,UPI,7,22,No
1588,55,Male,Basic,1560,36,2,UPI,4,34,No
1589,51,Female,Basic,1899,57,4,Credit Card,10,33,No
1590,29,Female,Enterprise,1791,35,3,Net Banking,5,9,No
1591,36,Male,Basic,822,46,1,Credit Card,8,3,No
1592,54,Male,Premium,929,22,9,Net Banking,7,2,No
1593,61,Male,Enterprise,439,23,1,Net Banking,7,4,No
1594,66,Female,Premium,732,40,5,Credit Card,8,16,No
1595,34,Female,Premium,340,45,6,Credit Card,10,33,No
1596,27,Female,Enterprise,1488,55,9,Net Banking,3,9,Yes
1597,66,Female,Enterprise,338,51,5,UPI,3,40,No
1598,64,Male,Basic,658,22,6,UPI,2,38,Yes
1599,29,Female,Basic,269,5,0,UPI,1,18,No
1600,33,Male,Basic,584,31,5,UPI,10,16,No
1601,41,Female,Premium,829,13,2,Net Banking,6,8,No
1602,36,Male,Basic,397,28,0,UPI,6,23,No
1603,25,Male,Premium,404,58,7,UPI,10,36,No
1604,48,Male,Basic,1949,20,3,UPI,8,3,No
1605,38,Female,Premium,767,33,9,Net Banking,6,15,No
1606,34,Male,Basic,1181,16,7,Credit Card,6,38,No
1607,40,Male,Premium,1004,29,9,UPI,1,33,Yes
1608,54,Female,Premium,1910,23,3,Net Banking,7,18,No
1609,33,Male,Basic,1058,24,3,Net Banking,7,23,No
1610,23,Female,Basic,1081,34,9,UPI,10,43,No
1611,25,Female,Premium,1173,7,3,Credit Card,9,3,No
1612,42,Male,Basic,839,38,5,Credit Card,7,30,No
1613,35,Male,Basic,1654,37,8,Credit Card,8,45,No
1614,42,Female,Enterprise,524,4,4,Net Banking,4,17,No
1615,29,Male,Premium,641,34,9,UPI,9,32,No
1616,32,Female,Enterprise,1003,42,7,UPI,1,46,Yes
1617,43,Female,Basic,487,22,7,Net Banking,8,7,No
1618,58,Female,Basic,425,5,3,UPI,3,39,No
1619,62,Male,Enterprise,1287,50,9,UPI,1,14,Yes
1620,43,Female,Premium,1166,42,8,Credit Card,2,15,Yes
1621,64,Male,Premium,1137,23,8,UPI,6,44,No
1622,49,Male,Basic,759,54,4,UPI,5,12,No
1623,27,Male,Basic,913,15,5,Net Banking,3,8,No
1624,33,Male,Basic,697,31,4,Net Banking,9,16,No
1625,24,Female,Basic,1048,59,2,Credit Card,8,41,No
1626,34,Male,Basic,1125,9,7,Net Banking,3,34,Yes
1627,40,Female,Basic,259,43,8,Credit Card,2,46,Yes
1628,43,Female,Enterprise,1620,58,3,Credit Card,8,24,No
1629,38,Male,Basic,456,53,8,UPI,5,29,No
1630,39,Female,Premium,776,25,8,Credit Card,9,16,No
1631,24,Female,Enterprise,438,25,6,UPI,1,5,Yes
1632,31,Male,Premium,237,49,7,Credit Card,10,5,No
1633,32,Female,Basic,224,21,2,Net Banking,3,30,No
1634,24,Female,Premium,609,9,4,Net Banking,5,5,No
1635,26,Female,Premium,660,55,2,Net Banking,2,43,No
1636,68,Female,Premium,1794,48,6,Credit Card,3,13,Yes
1637,65,Male,Premium,1187,38,5,Credit Card,4,35,No
1638,25,Female,Enterprise,1640,22,2,UPI,4,49,No
1639,67,Female,Premium,556,43,8,UPI,9,25,No
1640,40,Female,Basic,582,23,0,UPI,1,14,No
1641,46,Female,Premium,1381,49,9,UPI,9,44,No
1642,35,Male,Basic,768,4,2,Credit Card,9,46,No
1643,48,Female,Enterprise,1656,29,9,Credit Card,6,26,No
1644,47,Male,Basic,1271,15,6,UPI,1,18,Yes
1645,69,Female,Basic,1551,1,2,Credit Card,6,20,No
1646,56,Male,Enterprise,632,54,2,Credit Card,8,34,No
1647,52,Male,Premium,1654,30,1,Credit Card,5,7,No
1648,35,Male,Basic,255,29,8,Credit Card,5,47,No
1649,59,Male,Basic,776,20,3,UPI,1,10,No
1650,56,Male,Enterprise,467,33,9,UPI,1,15,Yes
1651,34,Female,Basic,268,41,5,Credit Card,8,17,No
1652,31,Female,Enterprise,1951,44,1,Net Banking,5,11,No
1653,48,Female,Basic,1101,36,8,UPI,8,34,No
1654,41,Male,Premium,1824,22,6,UPI,10,27,No
1655,52,Female,Enterprise,1672,13,9,Net Banking,2,21,Yes
1656,61,Male,Basic,992,7,4,UPI,4,31,No
1657,62,Male,Basic,456,8,6,Net Banking,10,4,No
1658,51,Female,Basic,871,28,3,Net Banking,9,41,No
1659,20,Female,Premium,689,45,9,Credit Card,3,49,Yes
1660,54,Male,Premium,945,43,6,UPI,6,17,No
1661,60,Male,Premium,1866,9,1,Net Banking,7,49,No
1662,57,Female,Basic,248,25,6,Credit Card,3,48,Yes
1663,43,Female,Basic,1882,56,3,UPI,1,20,No
1664,40,Female,Basic,515,16,3,Credit Card,2,25,No
1665,61,Female,Basic,612,10,0,Credit Card,10,40,No
1666,56,Male,Premium,633,11,2,Net Banking,7,23,No
1667,32,Female,Enterprise,1225,31,4,UPI,7,15,No
1668,66,Female,Premium,1368,12,4,Credit Card,1,33,No
1669,21,Female,Basic,1589,31,1,Net Banking,10,19,No
1670,46,Male,Enterprise,619,14,3,Net Banking,7,15,No
1671,39,Male,Premium,1796,51,0,Credit Card,10,41,No
1672,42,Male,Enterprise,1784,44,8,Credit Card,6,5,No
1673,30,Male,Premium,1043,32,0,Net Banking,6,16,No
1674,35,Female,Basic,1667,50,5,Credit Card,7,45,No
1675,50,Male,Basic,1115,53,6,Credit Card,7,48,No
1676,33,Female,Premium,633,17,2,UPI,1,32,No
1677,62,Female,Basic,842,35,0,Net Banking,10,22,No
1678,59,Female,Basic,1778,1,6,Credit Card,5,43,No
1679,61,Female,Premium,256,29,2,Net Banking,8,32,No
1680,19,Male,Premium,1785,51,9,UPI,8,13,No
1681,52,Male,Premium,1163,4,5,Net Banking,3,38,No
1682,59,Male,Basic,1176,23,5,Net Banking,3,26,No
1683,51,Female,Basic,1401,28,3,Net Banking,7,17,No
1684,47,Female,Premium,1516,16,5,UPI,4,5,No
1685,30,Female,Enterprise,245,12,9,UPI,6,49,No
1686,30,Female,Premium,1393,53,3,Net Banking,9,33,No
1687,35,Female,Enterprise,1494,21,7,Net Banking,10,27,No
1688,49,Male,Premium,616,45,8,UPI,2,5,Yes
1689,49,Female,Premium,1047,17,1,Credit Card,2,37,No
1690,52,Male,Basic,338,40,6,UPI,6,7,No
1691,56,Female,Premium,446,13,8,Net Banking,3,48,Yes
1692,63,Female,Premium,1371,52,8,Credit Card,1,18,Yes
1693,69,Male,Premium,429,58,4,Credit Card,2,31,No
1694,46,Male,Basic,991,32,0,Credit Card,7,6,No
1695,66,Female,Premium,836,37,5,UPI,4,2,No
1696,46,Female,Basic,1927,50,7,UPI,2,13,Yes
1697,61,Female,Premium,573,15,0,UPI,8,42,No
1698,33,Female,Basic,1303,12,1,UPI,4,11,No
1699,61,Male,Enterprise,1829,49,0,Net Banking,4,26,No
1700,64,Female,Basic,937,57,4,Credit Card,2,21,No
1701,27,Male,Basic,1288,15,1,Net Banking,1,2,No
1702,47,Female,Basic,287,34,9,UPI,1,40,Yes
1703,42,Male,Premium,1311,6,9,UPI,3,20,Yes
1704,56,Male,Basic,912,17,3,Net Banking,6,17,No
1705,37,Female,Basic,1949,48,0,Credit Card,7,16,No
1706,22,Male,Premium,1427,49,6,Credit Card,9,42,No
1707,18,Female,Basic,1605,57,7,UPI,5,5,No
1708,47,Male,Enterprise,800,20,4,UPI,9,14,No
1709,66,Female,Enterprise,1699,9,1,UPI,8,24,No
1710,20,Male,Premium,1796,59,7,UPI,1,4,Yes
1711,62,Female,Basic,1829,5,0,Credit Card,3,48,No
1712,31,Female,Premium,738,23,6,Net Banking,8,24,No
1713,47,Male,Basic,413,33,0,Credit Card,9,47,No
1714,67,Male,Basic,273,38,5,Net Banking,4,9,No
1715,21,Male,Basic,260,56,5,UPI,6,3,No
1716,35,Male,Enterprise,897,14,4,UPI,4,9,No
1717,54,Female,Basic,1766,17,1,Net Banking,9,18,No
1718,42,Male,Premium,1442,57,1,UPI,2,36,No
1719,65,Female,Premium,211,19,8,Credit Card,6,19,No
1720,18,Male,Basic,1013,33,4,UPI,3,24,No
1721,63,Female,Basic,1638,1,4,UPI,10,4,No
1722,32,Female,Enterprise,231,13,6,UPI,4,9,Yes
1723,26,Female,Premium,1383,46,5,UPI,2,33,No
1724,32,Female,Premium,1200,27,1,Credit Card,8,1,No
1725,66,Male,Basic,436,6,0,Net Banking,10,35,No
1726,41,Male,Basic,1962,59,4,UPI,8,10,No
1727,21,Female,Basic,1404,6,3,UPI,1,12,No
1728,29,Male,Basic,757,33,2,Credit Card,10,18,No
1729,54,Male,Basic,1564,30,1,Credit Card,6,14,No
1730,54,Female,Enterprise,1681,46,9,Credit Card,1,10,Yes
1731,60,Male,Basic,1303,35,1,UPI,6,10,No
1732,23,Male,Basic,846,23,3,Net Banking,7,18,No
1733,56,Male,Premium,1995,10,1,Credit Card,2,24,No
1734,63,Female,Premium,1186,51,3,Credit Card,9,1,No
1735,41,Male,Basic,1019,19,2,Credit Card,8,30,No
1736,28,Female,Premium,1982,51,8,Net Banking,9,15,No
1737,30,Male,Basic,672,28,6,UPI,10,8,No
1738,51,Male,Basic,1894,23,2,UPI,4,35,No
1739,42,Male,Basic,1938,4,7,UPI,4,18,Yes
1740,24,Female,Enterprise,311,20,8,Credit Card,8,41,No
1741,69,Female,Basic,1515,19,6,UPI,1,16,Yes
1742,21,Male,Basic,1854,42,5,Credit Card,8,21,No
1743,25,Female,Basic,582,27,3,Net Banking,7,15,No
1744,37,Male,Enterprise,216,57,4,Net Banking,7,5,No
1745,46,Female,Basic,692,34,7,UPI,9,45,No
1746,68,Female,Basic,1554,4,2,Credit Card,10,7,No
1747,62,Male,Basic,1125,56,1,Credit Card,7,48,No
1748,63,Male,Basic,1962,38,2,UPI,2,7,No
1749,27,Male,Premium,1709,7,6,Net Banking,1,27,Yes
1750,60,Male,Premium,1629,48,7,Net Banking,1,25,Yes
1751,51,Female,Basic,316,7,0,Net Banking,7,22,No
1752,43,Female,Basic,1778,50,6,Net Banking,5,48,No
1753,58,Female,Basic,1079,52,8,Net Banking,4,13,Yes
1754,66,Male,Basic,314,26,2,UPI,5,17,No
1755,20,Male,Basic,1772,26,2,UPI,10,41,No
1756,23,Female,Premium,1013,54,7,UPI,10,44,No
1757,22,Male,Enterprise,1848,19,3,Net Banking,6,13,No
1758,22,Female,Enterprise,1770,9,7,Net Banking,10,26,No
1759,64,Female,Enterprise,843,20,4,UPI,6,9,No
1760,40,Female,Premium,1559,42,2,UPI,1,5,No
1761,66,Female,Premium,535,45,3,Net Banking,2,39,No
1762,26,Female,Basic,1121,50,3,Credit Card,3,33,No
1763,52,Male,Premium,1963,16,7,UPI,4,4,Yes
1764,37,Male,Basic,346,54,5,Net Banking,6,28,No
1765,66,Male,Basic,321,17,6,Net Banking,9,26,No
1766,59,Female,Premium,280,22,8,UPI,2,4,Yes
1767,52,Female,Basic,884,13,5,Credit Card,8,16,No
1768,67,Female,Basic,1889,12,2,Net Banking,9,37,No
1769,35,Female,Enterprise,861,10,2,UPI,2,22,No
1770,34,Male,Basic,574,1,2,Net Banking,9,36,No
1771,41,Male,Basic,1793,32,9,Net Banking,7,38,No
1772,20,Female,Enterprise,262,30,1,Net Banking,9,35,No
1773,49,Female,Premium,703,8,0,Net Banking,6,25,No
1774,52,Female,Premium,867,21,9,Credit Card,2,8,Yes
1775,55,Male,Basic,648,22,0,UPI,8,17,No
1776,30,Male,Basic,1651,18,3,UPI,10,18,No
1777,64,Male,Enterprise,1067,2,2,UPI,9,12,No
1778,42,Female,Premium,1650,48,4,UPI,8,33,No
1779,26,Female,Premium,1644,44,8,UPI,2,23,Yes
1780,21,Male,Basic,1545,9,7,Credit Card,8,12,No
1781,31,Female,Basic,879,3,8,Net Banking,3,11,Yes
1782,54,Male,Enterprise,1389,54,4,Net Banking,3,13,No
1783,51,Female,Basic,1820,26,7,UPI,9,35,No
1784,28,Male,Premium,1872,21,3,Net Banking,9,27,No
1785,58,Female,Basic,660,30,4,Net Banking,9,25,No
1786,20,Male,Premium,658,28,2,Net Banking,4,40,No
1787,45,Male,Enterprise,1412,36,4,UPI,7,3,No
1788,46,Male,Premium,663,26,2,UPI,8,49,No
1789,26,Male,Basic,1111,34,4,Credit Card,5,25,No
1790,20,Male,Premium,578,8,4,UPI,1,45,No
1791,42,Male,Premium,1225,10,5,Credit Card,9,10,No
1792,51,Female,Basic,1841,48,8,UPI,6,17,No
1793,29,Female,Enterprise,563,55,0,Net Banking,3,3,No
1794,59,Female,Premium,271,43,9,Credit Card,3,45,Yes
1795,26,Male,Enterprise,1650,50,5,Credit Card,10,22,No
1796,32,Male,Premium,837,54,0,Credit Card,1,38,No
1797,57,Female,Basic,1393,14,5,UPI,8,14,No
1798,42,Male,Basic,1428,40,1,Credit Card,2,27,No
1799,22,Male,Basic,536,55,7,UPI,1,42,Yes
1800,28,Male,Enterprise,1695,15,2,Credit Card,7,20,No
1801,51,Male,Premium,394,17,9,UPI,9,48,No
1802,41,Male,Premium,1893,53,5,Credit Card,6,18,No
1803,32,Female,Basic,1211,18,5,Net Banking,8,13,No
1804,55,Female,Basic,852,32,3,Net Banking,8,42,No
1805,25,Female,Premium,1498,38,4,Credit Card,9,6,No
1806,22,Female,Basic,206,23,1,UPI,7,10,No
1807,65,Female,Basic,1104,46,9,UPI,9,37,No
1808,43,Male,Premium,1178,23,9,UPI,9,29,No
1809,35,Male,Basic,765,35,7,Net Banking,1,6,Yes
1810,23,Male,Basic,815,39,9,Net Banking,6,39,No
1811,54,Male,Basic,772,15,6,Net Banking,8,11,No
1812,65,Female,Basic,798,53,9,UPI,10,48,No
1813,30,Female,Enterprise,969,24,5,UPI,9,25,No
1814,45,Female,Basic,1401,28,6,UPI,4,44,Yes
1815,22,Male,Basic,441,16,0,Credit Card,2,44,No
1816,30,Female,Basic,1426,16,4,Credit Card,9,30,No
1817,34,Male,Premium,1766,40,6,Credit Card,9,20,No
1818,67,Female,Basic,1685,39,0,Net Banking,8,37,No
1819,57,Female,Premium,1303,6,1,Net Banking,3,16,No
1820,62,Male,Basic,1746,2,8,UPI,5,31,No
1821,49,Male,Basic,1640,54,2,Credit Card,2,29,No
1822,46,Female,Basic,965,13,5,UPI,3,6,No
1823,68,Female,Enterprise,583,44,6,Credit Card,1,29,Yes
1824,20,Male,Enterprise,590,47,8,Credit Card,4,32,Yes
1825,57,Female,Basic,1095,59,4,UPI,5,9,No
1826,51,Female,Premium,887,9,3,UPI,2,37,No
1827,57,Male,Enterprise,1349,34,1,Credit Card,3,23,No
1828,44,Female,Basic,1717,17,2,Credit Card,6,16,No
1829,30,Male,Enterprise,246,27,4,Net Banking,6,18,No
1830,62,Female,Basic,1941,29,1,UPI,7,19,No
1831,50,Male,Enterprise,1699,37,3,UPI,9,44,No
1832,23,Female,Premium,818,43,0,UPI,4,2,No
1833,41,Male,Enterprise,663,22,3,UPI,5,10,No
1834,36,Female,Premium,322,51,6,Credit Card,2,12,Yes
1835,33,Male,Basic,1697,24,2,Net Banking,6,46,No
1836,57,Female,Enterprise,333,7,9,UPI,4,18,Yes
1837,45,Female,Basic,1842,34,7,Credit Card,5,19,No
1838,50,Female,Basic,1040,48,5,Credit Card,7,38,No
1839,65,Female,Premium,1785,12,5,Credit Card,6,37,No
1840,58,Female,Premium,1048,23,0,Credit Card,8,27,No
1841,30,Female,Enterprise,806,15,4,Credit Card,6,48,No
1842,60,Female,Basic,222,33,2,UPI,10,14,No
1843,62,Female,Premium,765,57,9,UPI,8,45,No
1844,42,Female,Premium,965,13,0,Net Banking,4,34,No
1845,59,Male,Basic,1164,23,7,UPI,7,2,No
1846,53,Male,Basic,434,38,6,Credit Card,3,44,Yes
1847,44,Female,Basic,1195,32,6,Net Banking,1,33,Yes
1848,55,Male,Basic,1282,45,9,Credit Card,9,19,No
